133690_BuyAndHold,133690_BuyAndHold,133690_BuyAndHold,133690_BuyAndHold,133690_DCAAndHold,133690_DCAAndHold,133690_DCAAndHold,133690_DCAAndHold,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_MonthlyDCA,133690_MonthlyDCA,133690_MonthlyDCA,133690_MonthlyDCA,379800_BuyAndHold,379800_BuyAndHold,379800_BuyAndHold,379800_BuyAndHold,379800_DCAAndHold,379800_DCAAndHold,379800_DCAAndHold,379800_DCAAndHold,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_MonthlyDCA,379800_MonthlyDCA,379800_MonthlyDCA,379800_MonthlyDCA
date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,holding_count,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,holding_count,date,remaining_capital,shares_held,total_value
2021-04-28,5254.4000000003725,320,21826374.4,2021-04-28,184652.60500000045,260,17914312.605,2021-04-28,3962291.115000004,60,8053751.115000004,4,2021-04-28,8642265.965000002,28,10551613.965000002,2023-08-02,9491.01000000164,979.0,12980262.010000002,2023-08-02,58144.02000000037,883.0,11757011.02,2023-08-02,1941055.3299999996,544.0,9148511.33,7.0,2023-08-02,9657785.645000001,29.0,10042006.645000001
2021-04-29,5254.4000000003725,320,21823174.4,2021-04-29,184652.60500000045,260,17911712.605,2021-04-29,3962291.115000004,60,8053151.115000004,4,2021-04-29,8642265.965000002,28,10551333.965000002,2023-08-03,9491.01000000164,979.0,12888236.010000002,2023-08-03,58144.02000000037,883.0,11674009.02,2023-08-03,1941055.3299999996,544.0,9097375.33,7.0,2023-08-03,9657785.645000001,29.0,10039280.645000001
2021-04-30,5254.4000000003725,320,21741254.4,2021-04-30,184652.60500000045,260,17845152.605,2021-04-30,3962291.115000004,60,8037791.115000004,4,2021-04-30,8642265.965000002,28,10544165.965000002,2023-08-04,9491.01000000164,979.0,13004737.010000002,2023-08-04,58144.02000000037,883.0,11779086.02,2023-08-04,2838842.3199999994,463.0,8984704.32,6.0,2023-08-04,9657785.645000001,29.0,10042731.645000001
2021-05-03,5254.4000000003725,320,21881414.4,2021-05-03,184652.60500000045,260,17959032.605,2021-05-03,2990852.885000004,74,8049714.8850000035,5,2021-05-03,8572877.520000001,29,10555404.520000001,2023-08-07,9491.01000000164,979.0,12888236.010000002,2023-08-07,58144.02000000037,883.0,11674009.02,2023-08-07,2838842.3199999994,463.0,8929607.32,6.0,2023-08-07,9657785.645000001,29.0,10039280.645000001
2021-05-04,5254.4000000003725,320,21709574.4,2021-05-04,184652.60500000045,260,17819412.605,2021-05-04,2990852.885000004,74,8009976.8850000035,5,2021-05-04,8572877.520000001,29,10539831.520000001,2023-08-08,9491.01000000164,979.0,13014527.010000002,2023-08-08,58144.02000000037,883.0,11787916.02,2023-08-08,2838842.3199999994,463.0,8989334.32,6.0,2023-08-08,9657785.645000001,29.0,10043021.645000001
2021-05-06,5254.4000000003725,320,21371334.4,2021-05-06,184652.60500000045,260,17544592.605,2021-05-06,2990852.885000004,74,7931758.8850000035,5,2021-05-06,8572877.520000001,29,10509178.520000001,2023-08-09,9491.01000000164,979.0,13029212.010000002,2023-08-09,58144.02000000037,883.0,11801161.02,2023-08-09,2838842.3199999994,463.0,8996279.32,6.0,2023-08-09,9657785.645000001,29.0,10043456.645000001
2021-05-07,5254.4000000003725,320,21461894.4,2021-05-07,184652.60500000045,260,17618172.605,2021-05-07,2990852.885000004,74,7952700.8850000035,5,2021-05-07,8572877.520000001,29,10517385.520000001,2023-08-10,9491.01000000164,979.0,12980262.010000002,2023-08-10,58144.02000000037,883.0,11757011.02,2023-08-10,2838842.3199999994,463.0,8973129.32,6.0,2023-08-10,9657785.645000001,29.0,10042006.645000001
2021-05-10,5254.4000000003725,320,21447814.4,2021-05-10,184652.60500000045,260,17606732.605,2021-05-10,2990852.885000004,74,7949444.8850000035,5,2021-05-10,8572877.520000001,29,10516109.520000001,2023-08-11,9491.01000000164,979.0,13009632.010000002,2023-08-11,58144.02000000037,883.0,11783501.02,2023-08-11,2838842.3199999994,463.0,8987019.32,6.0,2023-08-11,9657785.645000001,29.0,10042876.645000001
2021-05-11,5254.4000000003725,320,20857734.4,2021-05-11,184652.60500000045,260,17127292.605,2021-05-11,2990852.885000004,74,7812988.8850000035,5,2021-05-11,8572877.520000001,29,10462633.520000001,2023-08-14,9491.01000000164,979.0,13029212.010000002,2023-08-14,58144.02000000037,883.0,11801161.02,2023-08-14,2838842.3199999994,463.0,8996279.32,6.0,2023-08-14,9657785.645000001,29.0,10043456.645000001
2021-05-12,5254.4000000003725,320,20985414.4,2021-05-12,184652.60500000045,260,17231032.605,2021-05-12,2990852.885000004,74,7842514.8850000035,5,2021-05-12,8572877.520000001,29,10474204.520000001,2023-08-16,9491.01000000164,979.0,13039002.010000002,2023-08-16,58144.02000000037,883.0,11809991.02,2023-08-16,2838842.3199999994,463.0,9000909.32,6.0,2023-08-16,9657785.645000001,29.0,10043746.645000001
2021-05-13,5254.4000000003725,320,20716934.4,2021-05-13,184652.60500000045,260,17012892.605,2021-05-13,2990852.885000004,74,7780428.8850000035,5,2021-05-13,8572877.520000001,29,10449873.520000001,2023-08-17,9491.01000000164,979.0,12999842.010000002,2023-08-17,58144.02000000037,883.0,11774671.02,2023-08-17,2838842.3199999994,463.0,8982389.32,6.0,2023-08-17,9657785.645000001,29.0,10042586.645000001
2021-05-14,5254.4000000003725,320,20899654.4,2021-05-14,184652.60500000045,260,17161352.605,2021-05-14,2990852.885000004,74,7822682.8850000035,5,2021-05-14,8572877.520000001,29,10466432.520000001,2023-08-18,9491.01000000164,979.0,12858866.010000002,2023-08-18,58144.02000000037,883.0,11647519.02,2023-08-18,2838842.3199999994,463.0,8915717.32,6.0,2023-08-18,9657785.645000001,29.0,10038410.645000001
2021-05-17,5254.4000000003725,320,21330054.4,2021-05-17,184652.60500000045,260,17511052.605,2021-05-17,2990852.885000004,74,7922212.8850000035,5,2021-05-17,8572877.520000001,29,10505437.520000001,2023-08-21,9491.01000000164,979.0,12888236.010000002,2023-08-21,58144.02000000037,883.0,11674009.02,2023-08-21,2838842.3199999994,463.0,8929607.32,6.0,2023-08-21,9657785.645000001,29.0,10039280.645000001
2021-05-18,5254.4000000003725,320,21277254.4,2021-05-18,184652.60500000045,260,17468152.605,2021-05-18,2990852.885000004,74,7910002.8850000035,5,2021-05-18,8572877.520000001,29,10500652.520000001,2023-08-22,9491.01000000164,979.0,12926417.010000002,2023-08-22,58144.02000000037,883.0,11708446.02,2023-08-22,2838842.3199999994,463.0,8947664.32,6.0,2023-08-22,9657785.645000001,29.0,10040411.645000001
2021-05-20,5254.4000000003725,320,21043974.4,2021-05-20,184652.60500000045,260,17278612.605,2021-05-20,2990852.885000004,74,7856056.8850000035,5,2021-05-20,8572877.520000001,29,10479511.520000001,2023-08-23,9491.01000000164,979.0,12960682.010000002,2023-08-23,58144.02000000037,883.0,11739351.02,2023-08-23,2838842.3199999994,463.0,8963869.32,6.0,2023-08-23,9657785.645000001,29.0,10041426.645000001
2021-05-21,5254.4000000003725,320,21387014.4,2021-05-21,184652.60500000045,260,17557332.605,2021-05-21,2990852.885000004,74,7935384.8850000035,5,2021-05-21,8572877.520000001,29,10510599.520000001,2023-08-24,9491.01000000164,979.0,12980262.010000002,2023-08-24,58144.02000000037,883.0,11757011.02,2023-08-24,2838842.3199999994,463.0,8973129.32,6.0,2023-08-24,9657785.645000001,29.0,10042006.645000001
2021-05-24,5254.4000000003725,320,21275654.4,2021-05-24,184652.60500000045,260,17466852.605,2021-05-24,2990852.885000004,74,7909632.8850000035,5,2021-05-24,8572877.520000001,29,10500507.520000001,2023-08-25,9491.01000000164,979.0,12751176.010000002,2023-08-25,58144.02000000037,883.0,11550389.02,2023-08-25,2838842.3199999994,463.0,8864787.32,6.0,2023-08-25,9657785.645000001,29.0,10035220.645000001
2021-05-25,5254.4000000003725,320,21621894.4,2021-05-25,184652.60500000045,260,17748172.605,2021-05-25,2990852.885000004,74,7989700.8850000035,5,2021-05-25,8572877.520000001,29,10531885.520000001,2023-08-28,9491.01000000164,979.0,12834391.010000002,2023-08-28,58144.02000000037,883.0,11625444.02,2023-08-28,2838842.3199999994,463.0,8904142.32,6.0,2023-08-28,9657785.645000001,29.0,10037685.645000001
2021-05-26,5254.4000000003725,320,21485574.4,2021-05-26,184652.60500000045,260,17637412.605,2021-05-26,2990852.885000004,74,7958176.8850000035,5,2021-05-26,8572877.520000001,29,10519531.520000001,2023-08-29,9491.01000000164,979.0,12902921.010000002,2023-08-29,58144.02000000037,883.0,11687254.02,2023-08-29,2838842.3199999994,463.0,8936552.32,6.0,2023-08-29,9657785.645000001,29.0,10039715.645000001
2021-05-27,5254.4000000003725,320,21477574.4,2021-05-27,184652.60500000045,260,17630912.605,2021-05-27,2990852.885000004,74,7956326.8850000035,5,2021-05-27,8572877.520000001,29,10518806.520000001,2023-08-30,9491.01000000164,979.0,13097742.010000002,2023-08-30,58144.02000000037,883.0,11862971.02,2023-08-30,2838842.3199999994,463.0,9028689.32,6.0,2023-08-30,9657785.645000001,29.0,10045486.645000001
2021-05-28,5254.4000000003725,320,21418054.4,2021-05-28,184652.60500000045,260,17582552.605,2021-05-28,2990852.885000004,74,7942562.8850000035,5,2021-05-28,8572877.520000001,29,10513412.520000001,2023-08-31,9491.01000000164,979.0,13151587.010000002,2023-08-31,58144.02000000037,883.0,11911536.02,2023-08-31,2838842.3199999994,463.0,9054154.32,6.0,2023-08-31,9657785.645000001,29.0,10047081.645000001
2021-05-31,5254.4000000003725,320,21385414.4,2021-05-31,184652.60500000045,260,17556032.605,2021-05-31,2990852.885000004,74,7935014.8850000035,5,2021-05-31,8572877.520000001,29,10510454.520000001,2023-09-01,9491.01000000164,979.0,13083057.010000002,2023-09-01,58144.02000000037,883.0,11849726.02,2023-09-01,1849377.6899999995,536.0,9007121.69,7.0,2023-09-01,9644231.335,30.0,10044851.335
2021-06-01,5254.4000000003725,320,21280454.4,2021-06-01,184652.60500000045,260,17470752.605,2021-06-01,2046101.035000004,88,7896781.035000004,6,2021-06-01,8505395.245000001,30,10499945.245000001,2023-09-04,9491.01000000164,979.0,13122217.010000002,2023-09-04,58144.02000000037,883.0,11885046.02,2023-09-04,1849377.6899999995,536.0,9028561.69,7.0,2023-09-04,9644231.335,30.0,10046051.335
2021-06-02,5254.4000000003725,320,21336134.4,2021-06-02,184652.60500000045,260,17515992.605,2021-06-02,2046101.035000004,88,7912093.035000004,6,2021-06-02,8505395.245000001,30,10505165.245000001,2023-09-05,9491.01000000164,979.0,13185852.010000002,2023-09-05,58144.02000000037,883.0,11942441.02,2023-09-05,2748438.8899999997,456.0,8885742.89,6.0,2023-09-05,9644231.335,30.0,10048001.335
2021-06-03,5254.4000000003725,320,21394374.4,2021-06-03,184652.60500000045,260,17563312.605,2021-06-03,2046101.035000004,88,7928109.035000004,6,2021-06-03,8505395.245000001,30,10510625.245000001,2023-09-06,9491.01000000164,979.0,13151587.010000002,2023-09-06,58144.02000000037,883.0,11911536.02,2023-09-06,2748438.8899999997,456.0,8869782.89,6.0,2023-09-06,9644231.335,30.0,10046951.335
2021-06-04,5254.4000000003725,320,21179654.4,2021-06-04,184652.60500000045,260,17388852.605,2021-06-04,2046101.035000004,88,7869061.035000004,6,2021-06-04,8505395.245000001,30,10490495.245000001,2023-09-07,9491.01000000164,979.0,13087952.010000002,2023-09-07,58144.02000000037,883.0,11854141.02,2023-09-07,2748438.8899999997,456.0,8840142.89,6.0,2023-09-07,9644231.335,30.0,10045001.335
2021-06-07,5254.4000000003725,320,21461894.4,2021-06-07,184652.60500000045,260,17618172.605,2021-06-07,2046101.035000004,88,7946677.035000004,6,2021-06-07,8505395.245000001,30,10516955.245000001,2023-09-08,9491.01000000164,979.0,13087952.010000002,2023-09-08,58144.02000000037,883.0,11854141.02,2023-09-08,2748438.8899999997,456.0,8840142.89,6.0,2023-09-08,9644231.335,30.0,10045001.335
2021-06-08,5254.4000000003725,320,21642054.4,2021-06-08,184652.60500000045,260,17764552.605,2021-06-08,2046101.035000004,88,7996221.035000004,6,2021-06-08,8505395.245000001,30,10533845.245000001,2023-09-11,9491.01000000164,979.0,13102637.010000002,2023-09-11,58144.02000000037,883.0,11867386.02,2023-09-11,2748438.8899999997,456.0,8846982.89,6.0,2023-09-11,9644231.335,30.0,10045451.335
2021-06-09,5254.4000000003725,320,21637574.4,2021-06-09,184652.60500000045,260,17760912.605,2021-06-09,2046101.035000004,88,7994989.035000004,6,2021-06-09,8505395.245000001,30,10533425.245000001,2023-09-12,9491.01000000164,979.0,13097742.010000002,2023-09-12,58144.02000000037,883.0,11862971.02,2023-09-12,2748438.8899999997,456.0,8844702.89,6.0,2023-09-12,9644231.335,30.0,10045301.335
2021-06-10,5254.4000000003725,320,21653254.4,2021-06-10,184652.60500000045,260,17773652.605,2021-06-10,2046101.035000004,88,7999301.035000004,6,2021-06-10,8505395.245000001,30,10534895.245000001,2023-09-13,9491.01000000164,979.0,13039002.010000002,2023-09-13,58144.02000000037,883.0,11809991.02,2023-09-13,2748438.8899999997,456.0,8817342.89,6.0,2023-09-13,9644231.335,30.0,10043501.335
2021-06-11,5254.4000000003725,320,21791814.4,2021-06-11,184652.60500000045,260,17886232.605,2021-06-11,2046101.035000004,88,8037405.035000004,6,2021-06-11,8505395.245000001,30,10547885.245000001,2023-09-14,9491.01000000164,979.0,13078162.010000002,2023-09-14,58144.02000000037,883.0,11845311.02,2023-09-14,2748438.8899999997,456.0,8835582.89,6.0,2023-09-14,9644231.335,30.0,10044701.335
2021-06-14,5254.4000000003725,320,21971334.4,2021-06-14,184652.60500000045,260,18032092.605,2021-06-14,2046101.035000004,88,8086773.035000004,6,2021-06-14,8505395.245000001,30,10564715.245000001,2023-09-15,9491.01000000164,979.0,13166272.010000002,2023-09-15,58144.02000000037,883.0,11924781.02,2023-09-15,2748438.8899999997,456.0,8876622.89,6.0,2023-09-15,9644231.335,30.0,10047401.335
2021-06-15,5254.4000000003725,320,22190534.4,2021-06-15,184652.60500000045,260,18210192.605,2021-06-15,2046101.035000004,88,8147053.035000004,6,2021-06-15,8505395.245000001,30,10585265.245000001,2023-09-18,9491.01000000164,979.0,12990052.010000002,2023-09-18,58144.02000000037,883.0,11765841.02,2023-09-18,2748438.8899999997,456.0,8794542.89,6.0,2023-09-18,9644231.335,30.0,10042001.335
2021-06-16,5254.4000000003725,320,22050374.4,2021-06-16,184652.60500000045,260,18096312.605,2021-06-16,2046101.035000004,88,8108509.035000004,6,2021-06-16,8505395.245000001,30,10572125.245000001,2023-09-19,9491.01000000164,979.0,13004737.010000002,2023-09-19,58144.02000000037,883.0,11779086.02,2023-09-19,2748438.8899999997,456.0,8801382.89,6.0,2023-09-19,9644231.335,30.0,10042451.335
2021-06-17,5254.4000000003725,320,22097734.4,2021-06-17,184652.60500000045,260,18134792.605,2021-06-17,2046101.035000004,88,8121533.035000004,6,2021-06-17,8505395.245000001,30,10576565.245000001,2023-09-20,9491.01000000164,979.0,13009632.010000002,2023-09-20,58144.02000000037,883.0,11783501.02,2023-09-20,2748438.8899999997,456.0,8803662.89,6.0,2023-09-20,9644231.335,30.0,10042601.335
2021-06-18,5254.4000000003725,320,22566534.4,2021-06-18,184652.60500000045,260,18515692.605,2021-06-18,3812226.235000004,58,7901458.235000004,4,2021-06-18,8505395.245000001,30,10620515.245000001,2023-09-21,9491.01000000164,979.0,12950892.010000002,2023-09-21,58144.02000000037,883.0,11730521.02,2023-09-21,2748438.8899999997,456.0,8776302.89,6.0,2023-09-21,9644231.335,30.0,10040801.335
2021-06-21,5254.4000000003725,320,22422854.4,2021-06-21,184652.60500000045,260,18398952.605,2021-06-21,3812226.235000004,58,7875416.235000004,4,2021-06-21,8505395.245000001,30,10607045.245000001,2023-09-22,9491.01000000164,979.0,12775651.010000002,2023-09-22,58144.02000000037,883.0,11572464.02,2023-09-22,2748438.8899999997,456.0,8694678.89,6.0,2023-09-22,9644231.335,30.0,10035431.335
2021-06-22,5254.4000000003725,320,22500614.4,2021-06-22,184652.60500000045,260,18462132.605,2021-06-22,3812226.235000004,58,7889510.235000004,4,2021-06-22,8505395.245000001,30,10614335.245000001,2023-09-25,9491.01000000164,979.0,12741386.010000002,2023-09-25,58144.02000000037,883.0,11541559.02,2023-09-25,2748438.8899999997,456.0,8678718.89,6.0,2023-09-25,9644231.335,30.0,10034381.335
2021-06-23,5254.4000000003725,320,22848774.4,2021-06-23,184652.60500000045,260,18745012.605,2021-06-23,3812226.235000004,58,7952614.235000004,4,2021-06-23,8505395.245000001,30,10646975.245000001,2023-09-26,9491.01000000164,979.0,12819706.010000002,2023-09-26,58144.02000000037,883.0,11612199.02,2023-09-26,2748438.8899999997,456.0,8715198.89,6.0,2023-09-26,9644231.335,30.0,10036781.335
2021-06-24,5254.4000000003725,320,22825414.4,2021-06-24,184652.60500000045,260,18726032.605,2021-06-24,3812226.235000004,58,7948380.235000004,4,2021-06-24,8505395.245000001,30,10644785.245000001,2023-09-27,9491.01000000164,979.0,12731596.010000002,2023-09-27,58144.02000000037,883.0,11532729.02,2023-09-27,2748438.8899999997,456.0,8674158.89,6.0,2023-09-27,9644231.335,30.0,10034081.335
2021-06-25,5254.4000000003725,320,22765894.4,2021-06-25,184652.60500000045,260,18677672.605,2021-06-25,3812226.235000004,58,7937592.235000004,4,2021-06-25,8505395.245000001,30,10639205.245000001,2023-10-04,9491.01000000164,979.0,12619011.010000002,2023-10-04,58144.02000000037,883.0,11431184.02,2023-10-04,1754875.6899999997,532.0,8607035.69,7.0,2023-10-04,9631158.135000002,31.0,10030438.135000002
2021-06-28,5254.4000000003725,320,22812934.4,2021-06-28,184652.60500000045,260,18715892.605,2021-06-28,3812226.235000004,58,7946118.235000004,4,2021-06-28,8505395.245000001,30,10643615.245000001,2023-10-05,9491.01000000164,979.0,12663066.010000002,2023-10-05,58144.02000000037,883.0,11470919.02,2023-10-05,1754875.6899999997,532.0,8630975.69,7.0,2023-10-05,9631158.135000002,31.0,10031833.135000002
2021-06-29,5254.4000000003725,320,22986054.4,2021-06-29,184652.60500000045,260,18856552.605,2021-06-29,4711709.110000004,43,7799754.110000004,3,2021-06-29,8505395.245000001,30,10659845.245000001,2023-10-06,9491.01000000164,979.0,12638591.010000002,2023-10-06,58144.02000000037,883.0,11448844.02,2023-10-06,1754875.6899999997,532.0,8617675.69,7.0,2023-10-06,9631158.135000002,31.0,10031058.135000002
2021-06-30,5254.4000000003725,320,23079494.4,2021-06-30,184652.60500000045,260,18932472.605,2021-06-30,5614849.285000004,28,7633845.285000004,2,2021-06-30,8505395.245000001,30,10668605.245000001,2023-10-10,9491.01000000164,979.0,12883341.010000002,2023-10-10,58144.02000000037,883.0,11669594.02,2023-10-10,1754875.6899999997,532.0,8750675.69,7.0,2023-10-10,9631158.135000002,31.0,10038808.135000002
2021-07-01,5254.4000000003725,320,23182534.4,2021-07-01,184652.60500000045,260,19016192.605,2021-07-01,4659148.630000004,41,7628737.630000004,3,2021-07-01,8431879.81,31,10677178.81,2023-10-11,9491.01000000164,979.0,12853971.010000002,2023-10-11,58144.02000000037,883.0,11643104.02,2023-10-11,1754875.6899999997,532.0,8734715.69,7.0,2023-10-11,9631158.135000002,31.0,10037878.135000002
2021-07-02,5254.4000000003725,320,23179334.4,2021-07-02,184652.60500000045,260,19013592.605,2021-07-02,4659148.630000004,41,7628327.630000004,3,2021-07-02,8431879.81,31,10676868.81,2023-10-12,9491.01000000164,979.0,12950892.010000002,2023-10-12,58144.02000000037,883.0,11730521.02,2023-10-12,1754875.6899999997,532.0,8787383.69,7.0,2023-10-12,9631158.135000002,31.0,10040947.135000002
2021-07-05,5254.4000000003725,320,23386374.4,2021-07-05,184652.60500000045,260,19181812.605,2021-07-05,4659148.630000004,41,7654854.630000004,3,2021-07-05,8431879.81,31,10696925.81,2023-10-13,9491.01000000164,979.0,12926417.010000002,2023-10-13,58144.02000000037,883.0,11708446.02,2023-10-13,1754875.6899999997,532.0,8774083.69,7.0,2023-10-13,9631158.135000002,31.0,10040172.135000002
2021-07-06,5254.4000000003725,320,23356294.4,2021-07-06,184652.60500000045,260,19157372.605,2021-07-06,4659148.630000004,41,7651000.630000004,3,2021-07-06,8431879.81,31,10694011.81,2023-10-16,9491.01000000164,979.0,12936207.010000002,2023-10-16,58144.02000000037,883.0,11717276.02,2023-10-16,1754875.6899999997,532.0,8779403.69,7.0,2023-10-16,9631158.135000002,31.0,10040482.135000002
2021-07-07,5254.4000000003725,320,23652614.4,2021-07-07,184652.60500000045,260,19398132.605,2021-07-07,5523016.250000004,27,7518262.250000004,2,2021-07-07,8431879.81,31,10722717.81,2023-10-17,9491.01000000164,979.0,13014527.010000002,2023-10-17,58144.02000000037,883.0,11787916.02,2023-10-17,1754875.6899999997,532.0,8821963.69,7.0,2023-10-17,9631158.135000002,31.0,10042962.135000002
2021-07-08,5254.4000000003725,320,23799814.4,2021-07-08,184652.60500000045,260,19517732.605,2021-07-08,5523016.250000004,27,7530682.250000004,2,2021-07-08,8431879.81,31,10736977.81,2023-10-18,9491.01000000164,979.0,12970472.010000002,2023-10-18,58144.02000000037,883.0,11748181.02,2023-10-18,1754875.6899999997,532.0,8798023.69,7.0,2023-10-18,9631158.135000002,31.0,10041567.135000002
